spo,mean_rpomAlone,lwrCL_rpomAlone,uprCL_rpomAlone,naCount_rpomAlone,mean_vib,lwrCL_vib,uprCL_vib,naCount_vib,mean_mari,lwrCL_mari,uprCL_mari,naCount_mari,mean_CC,lwrCL_CC,uprCL_CC,naCount_CC,gene,funct,NCBI,meanNA,Vib_diff,Vib_fold_diff,Mari_diff,Mari_fold_diff,CC_diff,CC_fold_diff
SPOA0131,1.019,0.929,1.107,0,1.014,0.939,1.084,0,0.969,0.9,1.032,0,0.982,0.91,1.05,0,SPOA0131,"aromatic 1,2-dioxygenase, beta subunit",SPO_RS20490,0,-0.005,-0.007096399,-0.05,-0.072585481,-0.037,-0.053359122
SPOA0132,0.977,0.925,1.019,0,0.966,0.927,1.005,0,0.965,0.931,1.003,0,0.986,0.933,1.059,0,SPOA0132,"aromatic 1,2-dioxygenase, alpha subunit",SPO_RS20495,0,-0.011,-0.016335373,-0.012,-0.01782962,0.009,0.013229084
SPOA0133,0.943,0.886,1,0,0.96,0.911,1.006,0,0.964,0.912,1.01,0,0.931,0.865,0.993,0,SPOA0133,oxidoreductase,SPO_RS20500,0,0.017,0.025776635,0.021,0.031775376,-0.012,-0.018476603
SPOA0134,0.954,0.931,0.983,0,0.958,0.938,0.977,0,0.954,0.941,0.965,0,0.985,0.939,1.031,0,SPOA0134,"ISSpo7, transposase",SPO_RS22685,0,0.004,0.00603639,0,0,0.031,0.046134458
SPOA0138,1.043,0.974,1.108,0,1.073,1.042,1.105,0,1.058,1.014,1.107,0,1.078,1.041,1.111,0,SPOA0138,hypothetical protein,SPO_RS20530,0,0.03,0.040910918,0.015,0.02060047,0.035,0.04761802
SPOA0139,1.077,0.96,1.193,0,1.03,0.923,1.127,0,0.98,0.89,1.064,0,1.066,0.921,1.193,0,SPOA0139,acetyltransferase,SPO_RS20535,0,-0.047,-0.064373912,-0.097,-0.136164596,-0.011,-0.014810812
SPOA0141,0.876,0.668,1.079,0,1.029,0.904,1.163,0,1.024,0.917,1.141,0,1.012,0.868,1.173,0,SPOA0141,hypothetical protein,SPO_RS20545,0,0.153,0.232240207,0.148,0.22521294,0.136,0.208206515
SPOA0142,0.993,0.876,1.104,0,0.96,0.904,1.016,0,0.895,0.83,0.962,0,1.016,0.934,1.092,0,SPOA0142,hypothetical protein,SPO_RS20550,0,-0.033,-0.048759312,-0.098,-0.149906035,0.023,0.033034779
SPOA0143,0.964,0.926,1.007,0,0.9,0.851,0.949,0,0.947,0.914,0.984,0,0.906,0.854,0.96,0,bchR,glycolate metabolism; regulator,SPO_RS20555,0,-0.064,-0.099108145,-0.017,-0.025668721,-0.058,-0.089522096
SPOA0144,0.949,0.867,1.029,0,0.977,0.886,1.068,0,0.955,0.893,1.013,0,0.892,0.81,0.977,0,bchB,glycolate metabolism; β-hydroxyaspartate dehydratase,SPO_RS20560,0,0.028,0.041950475,0.006,0.009092646,-0.057,-0.089364377
SPOA0145,0.988,0.935,1.058,0,1.016,0.955,1.09,0,0.995,0.95,1.053,0,0.979,0.945,1.039,0,bchA,glycolate metabolism; Aspartate-glyoxylate aminotransferase,SPO_RS20565,0,0.028,0.040317455,0.007,0.010185484,-0.009,-0.013202182
SPOA0146,0.903,0.836,0.967,0,0.861,0.768,0.936,0,0.974,0.921,1.03,0,0.968,0.875,1.047,0,bchC,glycolate metabolism; β-hydroxyaspartate aldolase,SPO_RS20570,0,-0.042,-0.06871275,0.071,0.109195785,0.065,0.10028106
SPOA0147,0.836,0.761,0.907,0,0.853,0.795,0.907,0,0.9,0.815,0.976,0,0.834,0.712,0.938,0,bchD,glycolate metabolism; iminosuccinate reductase,SPO_RS20575,0,0.017,0.029042799,0.064,0.106422059,-0.002,-0.003455559
SPOA0148,0.985,0.909,1.052,0,1.019,0.982,1.061,0,1.044,1.009,1.081,0,1.029,0.994,1.067,0,SPOA0148,major facilitator transporter,SPO_RS20580,0,0.034,0.048958422,0.059,0.083926082,0.044,0.063047353
SPOA0149,0.993,0.962,1.02,0,1.005,0.978,1.034,0,0.997,0.963,1.032,0,0.962,0.935,0.988,0,SPOA0149,GntR family transcriptional regulator,SPO_RS20585,0,0.012,0.017329879,0.004,0.005799787,-0.031,-0.045756824
SPOA0150,0.961,0.916,1.01,0,0.983,0.948,1.024,0,0.982,0.95,1.017,0,1.008,0.986,1.042,0,SPOA0150,AraC family transcriptional regulator,SPO_RS22345,0,0.022,0.032654986,0.021,0.031186594,0.047,0.068887303
SPOA0151,1.01,0.928,1.086,0,0.921,0.809,1.03,0,0.918,0.84,0.994,0,0.971,0.887,1.041,0,SPOA0151,cytochrome c family protein,SPO_RS20595,0,-0.089,-0.133082232,-0.092,-0.137789234,-0.039,-0.056812092
SPOA0152,0.941,0.834,1.052,0,0.966,0.892,1.051,0,0.961,0.877,1.05,0,0.919,0.819,1.023,0,SPOA0152,di-heme cytochrome c peroxidase family protein,SPO_RS20600,0,0.025,0.037828466,0.02,0.030341708,-0.022,-0.034129861
SPOA0153,0.886,0.714,1.045,0,0.936,0.85,1.017,0,0.933,0.843,1.021,0,0.92,0.79,1.045,0,SPOA0153,hypothetical protein,SPO_RS20605,0,0.05,0.079201831,0.047,0.074570382,0.034,0.054327162
SPOA0154,0.975,0.942,1.011,0,0.95,0.871,1.017,0,0.94,0.892,0.993,0,0.92,0.854,0.987,0,SPOA0154,hypothetical protein,SPO_RS20610,0,-0.025,-0.037474705,-0.035,-0.052741462,-0.055,-0.083768358
SPOA0155,0.932,0.892,0.971,0,0.956,0.941,0.979,0,0.954,0.91,0.987,0,0.933,0.894,0.972,0,SPOA0155,type I secretion target repeat-containing protein,SPO_RS20615,0,0.024,0.036680663,0.022,0.033659311,0.001,0.001547126
SPOA0156,0.925,0.823,1.025,0,0.907,0.865,0.956,0,0.92,0.893,0.946,0,0.934,0.883,0.983,0,SPOA0156,hypothetical protein,SPO_RS20620,0,-0.018,-0.028350815,-0.005,-0.007819504,0.009,0.013969184
SPOA0157,0.983,0.918,1.054,0,0.989,0.914,1.077,0,0.981,0.932,1.039,0,0.954,0.891,1.027,0,cuyZ,sulfite exporter,SPO_RS20625,0,0.006,0.008779104,-0.002,-0.00293828,-0.029,-0.04320215
SPOA0158,0.919,0.849,0.989,0,0.968,0.921,1.013,0,0.943,0.901,0.985,0,0.943,0.874,1.009,0,cuyA,L-cysteate sulfo-lyase,SPO_RS20630,0,0.049,0.074942186,0.024,0.037192909,0.024,0.037192909
SPOA0159,0.929,0.785,1.039,0,0.932,0.878,0.989,0,0.954,0.889,1.028,0,0.913,0.797,1.004,0,cuyR,transcriptional regulator CuyR,SPO_RS20635,0,0.003,0.004651358,0.025,0.03831067,-0.016,-0.025063736
SPOA0160,0.936,0.858,1.025,0,0.961,0.857,1.047,0,0.957,0.885,1.028,0,0.961,0.901,1.015,0,SPOA0160,"TRAP dicarboxylate transporter, DctM subunit",SPO_RS20640,0,0.025,0.038027901,0.021,0.032010395,0.025,0.038027901
SPOA0161,1.004,0.953,1.061,0,0.868,0.801,0.924,0,0.963,0.759,1.112,0,0.896,0.804,1.009,0,SPOA0161,"TRAP dicarboxylate transporter, DctQ subunit",SPO_RS20645,0,-0.136,-0.209992322,-0.041,-0.060151566,-0.108,-0.164188632
SPOA0162,0.915,0.626,1.121,0,1.131,1.056,1.199,0,1.114,1.062,1.171,0,0.732,0.256,1.139,0,SPOA0162,TRAP dicarboxylate family transporter DctP subunit,SPO_RS20650,0,0.216,0.305755281,0.199,0.283905584,-0.183,-0.321928095
SPOA0163,0.963,0.855,1.074,0,0.996,0.903,1.086,0,0.938,0.876,0.998,0,0.938,0.775,1.07,0,mvaA,"hydroxymethylglutaryl-CoA reductase, degradative",SPO_RS20655,0,0.033,0.048609944,-0.025,-0.037947875,-0.025,-0.037947875
SPOA0164,1.021,0.966,1.076,0,1.008,0.978,1.038,0,1.006,0.976,1.033,0,1,0.972,1.03,0,SPOA0164,GntR family transcriptional regulator,SPO_RS20660,0,-0.013,-0.018487227,-0.015,-0.021352561,-0.021,-0.029982866
SPOA0165,1.015,0.974,1.053,0,1.035,1.003,1.066,0,1.013,0.97,1.06,0,1.018,0.983,1.055,0,SPOA0165,LysR family transcriptional regulator,SPO_RS20665,0,0.02,0.02815104,-0.002,-0.002845553,0.003,0.004257834
SPOA0166,0.936,0.833,1.054,0,0.924,0.784,1.067,0,0.949,0.891,1.016,0,0.94,0.871,1.016,0,SPOA0166,TRAP transporter solute receptor TAXI family protein,SPO_RS20670,0,-0.012,-0.018615678,0.013,0.019899557,0.004,0.006152227
SPOA0167,0.911,0.855,0.973,0,0.929,0.9,0.959,0,0.943,0.924,0.96,0,0.918,0.864,0.964,0,SPOA0167,"TRAP transporter, 4TM/12TM fusion protein",SPO_RS20675,0,0.018,0.028227543,0.032,0.049806717,0.007,0.0110431
SPOA0168,0.918,0.868,0.963,0,0.966,0.929,1.004,0,0.943,0.915,0.968,0,0.937,0.9,0.977,0,SPOA0168,"oxidoreductase, FAD-binding",SPO_RS20680,0,0.048,0.073529035,0.025,0.038763617,0.019,0.029554894
SPOA0169,1.054,1.022,1.083,0,1.042,1.014,1.068,0,0.998,0.968,1.032,0,1.018,0.984,1.047,0,SPOA0169,MOSC domain-containing protein,SPO_RS20685,0,-0.012,-0.016519589,-0.056,-0.078763146,-0.036,-0.050137306
SPOA0170,1.041,1.025,1.06,0,0.967,0.951,0.982,0,0.998,0.959,1.037,0,0.96,0.947,0.974,0,SPOA0170,MarR family transcriptional regulator,SPO_RS20690,0,-0.074,-0.106382274,-0.043,-0.060858348,-0.081,-0.116863758
SPOA0171,0.984,0.93,1.043,0,0.968,0.913,1.026,0,0.988,0.947,1.028,0,0.938,0.893,0.989,0,SPOA0171,hypothetical protein,SPO_RS20695,0,-0.016,-0.023651268,0.004,0.005852726,-0.046,-0.069070393
SPOA0172,0.761,0.661,0.876,0,0.984,0.885,1.086,0,0.941,0.881,1.002,0,0.974,0.827,1.088,0,SPOA0172,hypothetical protein,SPO_RS20700,0,0.223,0.370761862,0.18,0.306298269,0.213,0.356025319
SPOA0173,0.878,0.799,0.969,0,0.872,0.813,0.937,0,0.817,0.705,0.927,0,0.829,0.675,0.976,0,SPOA0173,hypothetical protein,SPO_RS20705,0,-0.006,-0.009892805,-0.061,-0.103884861,-0.049,-0.082848838
SPOA0174,0.807,0.624,0.976,0,0.913,0.758,1.061,0,0.891,0.661,1.095,0,0.946,0.695,1.162,0,SPOA0174,MOSC domain-containing protein,SPO_RS20710,0,0.106,0.178046187,0.084,0.142856758,0.139,0.22927151
SPOA0175,0.909,0.823,0.992,0,0.92,0.795,1.043,0,0.942,0.882,1.002,0,0.977,0.919,1.032,0,SPOA0175,oxidoreductase,SPO_RS20715,0,0.011,0.017353567,0.033,0.051446765,0.068,0.104078268
SPOA0176,0.941,0.863,1.016,0,1.004,0.893,1.107,0,0.963,0.883,1.039,0,0.929,0.831,1.016,0,SPOA0176,hypothetical protein,SPO_RS20720,0,0.063,0.093492641,0.022,0.033341075,-0.012,-0.018516126
SPOA0177,0.914,0.883,0.941,0,0.942,0.909,0.983,0,0.936,0.909,0.961,0,0.931,0.842,1.003,0,SPOA0177,hydrogen peroxide-inducible genes activator,SPO_RS20725,0,0.028,0.043532895,0.022,0.034314365,0.017,0.026587003
SPOA0180,1.005,0.923,1.099,0,1.027,0.947,1.099,0,1.034,0.978,1.098,0,1.012,0.966,1.064,0,SPOA0180,cytochrome c family protein,SPO_RS20735,0,0.022,0.03124068,0.029,0.041040684,0.007,0.010013789
SPOA0181,0.929,0.806,1.048,0,0.957,0.851,1.068,0,1.022,0.947,1.112,0,0.985,0.904,1.08,0,SPOA0181,FNT family protein,SPO_RS20740,0,0.028,0.042840328,0.093,0.137644695,0.056,0.084445128
SPOA0182,0.935,0.871,0.996,0,0.954,0.916,0.993,0,0.936,0.899,0.976,0,0.924,0.891,0.953,0,SPOA0182,hypothetical protein,,0,0.019,0.029022901,0.001,0.001542165,-0.011,-0.017073513
SPOA0183,1.077,0.873,1.274,0,1.077,0.887,1.256,0,1.126,0.981,1.275,0,0.798,0.261,1.185,0,SPOA0183,SCO1/SenC family protein,SPO_RS20750,0,0,0,0.049,0.064188578,-0.279,-0.432557598
SPOA0184,0.972,0.934,1.007,0,0.978,0.939,1.024,0,0.956,0.92,0.988,0,0.974,0.932,1.023,0,SPOA0184,heme-copper respiratory oxidase family,SPO_RS20755,0,0.006,0.008878151,-0.016,-0.023945696,0.002,0.002965458
SPOA0185,1.096,0.96,1.227,0,1.033,0.46,1.309,0,1.066,1,1.127,0,0.953,0.721,1.126,0,SPOA0185,"cytochrome c oxidase,ba3-type, subunit I",SPO_RS20760,0,-0.063,-0.085407544,-0.03,-0.04004036,-0.143,-0.201699679
SPOA0186,1.005,0.978,1.031,0,1.004,0.958,1.06,0,0.973,0.954,0.99,0,0.972,0.952,0.992,0,SPOA0186,Rrf2 family protein,SPO_RS20765,0,-0.001,-0.001436232,-0.032,-0.046683791,-0.033,-0.048167282
SPOA0187,0.958,0.917,0.994,0,0.95,0.892,1.011,0,0.903,0.861,0.946,0,0.968,0.895,1.042,0,ccoP-2,"cytochrome c oxidase, cbb3-type, subunit III",SPO_RS20770,0,-0.008,-0.012098143,-0.055,-0.085299668,0.01,0.014981392
SPOA0188,0.903,0.87,0.938,0,0.939,0.857,1.021,0,0.875,0.816,0.933,0,0.96,0.928,0.992,0,ccoQ-2,"cytochrome c oxidase, cbb3-type, subunit IV",SPO_RS20775,0,0.036,0.05639917,-0.028,-0.045442971,0.057,0.088308418
SPOA0189,0.957,0.881,1.032,0,0.922,0.872,0.981,0,0.963,0.907,1.016,0,0.951,0.873,1.01,0,ccoO-2,"cytochrome c oxidase, cbb3-type, subunit II",SPO_RS20780,0,-0.035,-0.053752174,0.006,0.009016873,-0.006,-0.009073584
SPOA0190,0.972,0.944,1,0,0.991,0.978,1.004,0,0.959,0.925,0.994,0,0.964,0.934,0.991,0,ccoN-2,"cytochrome c oxidase, cbb3-type, subunit I",SPO_RS20785,0,0.019,0.027928744,-0.013,-0.019425499,-0.008,-0.011923167
SPOA0191,0.995,0.912,1.082,0,0.984,0.926,1.039,0,1.034,0.965,1.108,0,1.041,0.949,1.128,0,SPOA0191,hypothetical protein,SPO_RS20790,0,-0.011,-0.01603821,0.039,0.055467755,0.046,0.065201638
SPOA0192,1.031,0.853,1.178,0,0.809,0.513,1.091,0,1.005,0.86,1.129,0,0.851,0.278,1.2,0,SPOA0192,hypothetical protein,SPO_RS20795,0,-0.222,-0.349832725,-0.026,-0.036848831,-0.18,-0.276813296
SPOA0193,0.444,0,0.903,0,0.547,0,1.104,0,0.61,0.197,0.926,0,0.664,0.206,0.965,0,cycJ,cytochrome c-type biogenesis protein CcmE,SPO_RS20800,0,0.103,0.300981156,0.166,0.458249566,0.22,0.580623565
SPOA0194,0.925,0.864,0.975,0,0.937,0.863,0.995,0,0.882,0.826,0.932,0,0.869,0.82,0.906,0,hemA-2,5-aminolevulinate synthase,SPO_RS20805,0,0.012,0.018595682,-0.043,-0.06867471,-0.056,-0.090097189
SPOA0195,0.912,0.741,1.05,0,0.978,0.906,1.049,0,0.993,0.938,1.041,0,1.038,0.948,1.125,0,SPOA0195,hypothetical protein,SPO_RS20810,0,0.066,0.100800641,0.081,0.122759893,0.126,0.186700714
SPOA0196,0.914,0.774,1.053,0,1.035,0.934,1.146,0,0.868,0.692,1.014,0,0.927,0.736,1.097,0,cycL,cytochrome c-type biogenesis protein CycL,SPO_RS20815,0,0.121,0.179364697,-0.046,-0.074499123,0.013,0.020375174
SPOA0197,1.07,0.868,1.249,0,1.122,1.013,1.228,0,1.004,0.896,1.104,0,1.061,0.922,1.201,0,dsbE,thiol:disulfide interchange protein DsbE,SPO_RS20820,0,0.052,0.068461879,-0.066,-0.091851527,-0.009,-0.01218614
SPOA0198,0.985,0.925,1.043,0,0.994,0.964,1.03,0,0.998,0.966,1.032,0,1.021,1.001,1.05,0,cycK,cytochrome c-type biogenesis protein CycK,SPO_RS20825,0,0.009,0.013122127,0.013,0.018916091,0.036,0.051787237
SPOA0199,0.984,0.914,1.078,0,0.925,0.841,0.992,0,0.954,0.93,0.978,0,0.948,0.921,0.976,0,SPOA0199,GntR family transcriptional regulator,SPO_RS20830,0,-0.059,-0.08920495,-0.03,-0.044669049,-0.036,-0.053771256
SPOA0200,0.983,0.932,1.04,0,1.008,0.97,1.066,0,1.033,1.006,1.064,0,1.027,0.983,1.063,0,SPOA0200,hypothetical protein,SPO_RS22350,0,0.025,0.036232317,0.05,0.071576933,0.044,0.06317286
SPOA0201,0.919,0.885,0.959,0,0.997,0.959,1.034,0,0.942,0.914,0.972,0,0.954,0.915,0.997,0,SPOA0201,hydroxylamine oxidoreductase,SPO_RS20840,0,0.078,0.117528643,0.023,0.035662198,0.035,0.053924405
SPOA0202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hisD,histidinol dehydrogenase,SPO_RS20845,0,0,NA,0,NA,0,NA
SPOA0203,0.993,0.956,1.025,0,0.986,0.943,1.027,0,0.96,0.928,0.989,0,0.975,0.934,1.011,0,SPOA0203,hypothetical protein,SPO_RS20850,0,-0.007,-0.010206071,-0.033,-0.048759312,-0.018,-0.026391499
SPOA0204,1.028,0.955,1.102,0,1.013,0.958,1.077,0,0.983,0.938,1.04,0,1.011,0.965,1.071,0,SPOA0204,hypothetical protein,,0,-0.015,-0.02120609,-0.045,-0.064576943,-0.017,-0.024057267
SPOA0205,0.976,0.916,1.043,0,1.013,0.966,1.065,0,0.949,0.892,1.008,0,0.99,0.893,1.095,0,SPOA0205,serine protease,SPO_RS20860,0,0.037,0.053681121,-0.027,-0.040473061,0.014,0.020547377
SPOA0206,0.989,0.928,1.05,0,0.965,0.908,1.018,0,1.012,0.964,1.054,0,1.031,1.003,1.063,0,SPOA0206,Crp/Fnr family transcriptional regulator,SPO_RS20865,0,-0.024,-0.035441579,0.023,0.033166864,0.042,0.060001907
SPOA0207,1.038,1.013,1.067,0,1.006,0.967,1.043,0,1.026,1.006,1.044,0,0.988,0.967,1.011,0,SPOA0207,guanylate cyclase,SPO_RS20870,0,-0.032,-0.045176139,-0.012,-0.016775713,-0.05,-0.071223497
SPOA0208,1.002,0.982,1.02,0,1.013,0.994,1.03,0,0.996,0.976,1.013,0,1.01,0.991,1.028,0,SPOA0208,"oxidoreductase, FAD-binding",SPO_RS20875,0,0.011,0.015751666,-0.006,-0.008664861,0.008,0.011472784
SPOA0209,0.912,0.865,0.953,0,0.965,0.943,0.993,0,0.993,0.947,1.036,0,0.961,0.918,1.007,0,SPOA0209,"oxidoreductase, FAD-binding",SPO_RS20880,0,0.053,0.081495118,0.081,0.122759893,0.049,0.075502607
SPOA0210,0.974,0.91,1.04,0,1.014,0.978,1.053,0,1.001,0.977,1.025,0,0.963,0.921,1.005,0,SPOA0210,hypothetical protein,SPO_RS20885,0,0.04,0.058063975,0.027,0.039448297,-0.011,-0.016385974
SPOA0211,1.086,1.058,1.115,0,1.053,1.028,1.079,0,1.031,1.006,1.057,0,1.036,0.996,1.07,0,SPOA0211,Na/Pi-cotransporter family protein,SPO_RS20890,0,-0.033,-0.044518667,-0.055,-0.07497977,-0.05,-0.0680001
SPOA0212,0.805,0.422,0.949,8,0.579,0,0.904,648,0.989,0.814,1.114,0,0.988,0.528,1.151,13,SPOA0212,nitric oxide reductase F protein,SPO_RS20895,167.25,-0.226,-0.475425435,0.184,0.296981738,0.183,0.295522259
SPOA0213,0.981,0.902,1.046,0,0.951,0.848,1.041,0,0.936,0.853,1.011,0,0.946,0.804,1.066,0,SPOA0213,nitric oxide reductase E protein,SPO_RS20900,0,-0.03,-0.044807795,-0.045,-0.067744607,-0.035,-0.052412953
SPOA0214,0.937,0.819,1.063,0,0.892,0.814,0.97,0,0.854,0.742,0.956,0,0.839,0.734,0.95,0,norD,nitric oxide reductase D protein,SPO_RS20905,0,-0.045,-0.071005338,-0.083,-0.133812978,-0.098,-0.159378237
SPOA0215,0.928,0.85,1.018,0,0.931,0.847,1.011,0,0.948,0.899,1.006,0,0.945,0.876,1.021,0,norQ,nitric oxide reductase Q protein,SPO_RS20910,0,0.003,0.004656362,0.02,0.030762254,0.017,0.026189524
SPOA0216,0.965,0.885,1.032,0,0.945,0.885,1.006,0,0.969,0.923,1.005,0,0.978,0.923,1.025,0,norB,"nitric oxide reductase, large subunit",SPO_RS20915,0,-0.02,-0.030214613,0.004,0.005967723,0.013,0.019305523
SPOA0217,0.94,0.862,1.015,0,0.931,0.875,0.982,0,0.951,0.88,1.017,0,0.881,0.763,0.978,0,norC,"nitric oxide reductase, small subunit",SPO_RS20920,0,-0.009,-0.013879589,0.011,0.016784584,-0.059,-0.093518738
SPOA0218,0.882,0.814,0.953,0,0.899,0.852,0.954,0,0.855,0.734,0.955,0,0.883,0.762,1.015,0,SPOA0218,magnesium transporter CorA family protein,SPO_RS20925,0,0.017,0.02754246,-0.027,-0.044854236,0.001,0.001634782
SPOA0219,0.808,0,1.466,217,1.027,0.407,1.397,17,0.875,0,1.274,81,0.529,0,1.103,399,SPOA0219,NnrS,SPO_RS20930,178.5,0.219,0.346008984,0.067,0.114927724,-0.279,-0.611087571
SPOA0220,0.927,0.881,0.971,0,0.92,0.868,0.972,0,0.938,0.895,0.981,0,0.915,0.876,0.958,0,nirS,cytochrome cd1 nitrite reductase,SPO_RS20935,0,-0.007,-0.010935478,0.011,0.017018584,-0.012,-0.018797595
SPOA0221,0.929,0.82,1.055,0,0.95,0.875,1.052,0,1.004,0.924,1.098,0,0.953,0.856,1.063,0,nirE,nitrite reductase heme biosynthesis E protein,SPO_RS20940,0,0.021,0.032248917,0.075,0.112008768,0.024,0.036797618
SPOA0222,0.993,0.711,1.202,639,1.236,0.886,1.578,92,1.112,0.777,1.517,196,0.961,0,1.568,651,nirC,cytochrome c55X,SPO_RS20945,394.5,0.243,0.31581312,0.119,0.163291165,-0.032,-0.047257287
SPOA0223,1.058,1.001,1.113,0,0.936,0.891,0.979,0,0.992,0.945,1.036,0,1.003,0.944,1.065,0,nirF,cytochrome cd1 nitrite reductase,SPO_RS20950,0,-0.122,-0.176759193,-0.066,-0.092927602,-0.055,-0.077018022
SPOA0224,0.952,0.832,1.075,0,0.911,0.694,1.102,0,1.014,0.906,1.117,0,0.885,0.698,1.042,0,SPOA0224,nitrite reductase heme biosynthesis D/L protein,SPO_RS20955,0,-0.041,-0.06351052,0.062,0.091024174,-0.067,-0.105284118
SPOA0225,0.9,0.751,1.031,0,0.936,0.89,0.982,0,0.906,0.84,0.977,0,0.993,0.933,1.066,0,nirG,nitrite reductase heme biosynthesis G protein,SPO_RS20960,0,0.036,0.056583528,0.006,0.009586049,0.093,0.141868716
SPOA0226,1.08,0.991,1.165,0,0.797,0.264,1.13,0,0.73,0.22,1.095,0,0.786,0.25,1.122,0,nirH,nitrite reductase heme biosynthesis H protein,SPO_RS20965,0,-0.283,-0.438379683,-0.35,-0.565062943,-0.294,-0.458430095
SPOA0227,0.892,0.846,0.932,0,0.955,0.913,0.997,0,0.956,0.928,0.98,0,1.003,0.958,1.05,0,nirJ,nitrite reductase heme biosynthesis J protein,SPO_RS20970,0,0.063,0.098457023,0.064,0.099966908,0.111,0.169205991
SPOA0228,0.889,0.843,0.932,0,0.956,0.909,1,0,0.93,0.883,0.98,0,0.93,0.89,0.967,0,nirN,nitrite reductase protein N,SPO_RS20975,0,0.067,0.104827199,0.041,0.065047297,0.041,0.065047297
SPOA0229,0.335,0,0.878,621,0.404,0,1,611,0.435,0,0.781,672,0.152,0,0.699,595,SPOA0229,hypothetical protein,,624.75,0.069,0.270194197,0.1,0.376854305,-0.183,-1.140089772
SPOA0230,1.009,0.959,1.057,0,0.981,0.951,1.01,0,0.997,0.964,1.024,0,1.016,0.967,1.065,0,SPOA0230,LysR family transcriptional regulator,SPO_RS20985,0,-0.028,-0.040601133,-0.012,-0.017260765,0.007,0.009974228
SPOA0231,0.854,0.802,0.906,0,0.877,0.836,0.913,0,0.866,0.828,0.9,0,0.79,0.702,0.874,0,SPOA0231,"glycine betaine/proline ABC transporter, periplasmic substrate-binding protein",SPO_RS20990,0,0.023,0.038340773,0.012,0.020130955,-0.064,-0.112383417
SPOA0232,0.825,0.764,0.87,0,0.888,0.776,0.983,0,0.826,0.755,0.884,0,0.859,0.768,0.927,0,opuAA,"glycine betaine/proline ABC transporter, ATP-binding protein",SPO_RS20995,0,0.063,0.106165557,0.001,0.001747662,0.034,0.058264012
SPOA0233,0.98,0.927,1.036,0,0.988,0.936,1.042,0,0.955,0.912,0.998,0,0.937,0.89,0.983,0,SPOA0233,"glycine betaine/proline ABC transporter, permease protein",SPO_RS21000,0,0.008,0.011729293,-0.025,-0.037281016,-0.043,-0.064732701
SPOA0234,0.992,0.92,1.071,0,1.029,0.989,1.07,0,0.971,0.913,1.03,0,1.057,1.011,1.106,0,SPOA0234,agmatinase,SPO_RS21005,0,0.037,0.052830957,-0.021,-0.030868825,0.065,0.091563351
SPOA0235,1.024,0.951,1.103,0,0.988,0.944,1.025,0,0.971,0.94,1.002,0,0.975,0.94,1.013,0,speB-4,agmatinase,SPO_RS21010,0,-0.036,-0.051632768,-0.053,-0.076672515,-0.049,-0.070741591
SPOA0236,1.13,1.083,1.177,0,0.952,0.915,0.992,0,0.957,0.923,0.986,0,0.983,0.942,1.026,0,dctB,C4-dicarboxylate transport sensor protein dctB,SPO_RS21015,0,-0.178,-0.247289294,-0.173,-0.239731943,-0.147,-0.201059451
SPOA0237,1.164,1.133,1.195,0,0.974,0.918,1.015,0,0.986,0.964,1.007,0,0.997,0.975,1.017,0,dctD-2,C4-dicarboxylate transport transcriptional regulatory protein DctD,SPO_RS21020,0,-0.19,-0.257097381,-0.178,-0.239431507,-0.167,-0.223425649
SPOA0238,1.165,1.113,1.214,0,1.018,0.966,1.069,0,1.013,0.967,1.058,0,1.023,0.974,1.069,0,SPOA0238,"TRAP dicarboxylate transporter, DctP subunit",SPO_RS21025,0,-0.147,-0.194592393,-0.152,-0.201695781,-0.142,-0.18752381
SPOA0239,1.04,0.947,1.128,0,0.947,0.893,1,0,0.949,0.908,0.996,0,1.013,0.943,1.108,0,SPOA0239,"TRAP dicarboxylate transporter, DctQ subunit",SPO_RS21030,0,-0.093,-0.135147198,-0.091,-0.132103536,-0.027,-0.037949354
SPOA0240,1.086,1.054,1.117,0,0.976,0.923,1.025,0,0.981,0.954,1.007,0,0.98,0.954,1.003,0,SPOA0240,"TRAP transporter, DctM subunit",SPO_RS21035,0,-0.11,-0.15407105,-0.105,-0.146699062,-0.106,-0.148170449
SPOA0241,0.937,0.9,0.97,0,0.948,0.896,0.993,0,0.931,0.894,0.963,0,0.921,0.899,0.944,0,SPOA0241,gluconolactonase,SPO_RS21040,0,0.011,0.016838011,-0.006,-0.00926788,-0.016,-0.024847892
SPOA0242,0.958,0.917,1.001,0,1.008,0.995,1.024,0,0.999,0.98,1.02,0,0.996,0.983,1.013,0,SPOA0242,LacI family transcription regulator,SPO_RS21045,0,0.05,0.073398078,0.041,0.060459022,0.038,0.056120086
SPOA0243,0.967,0.925,1.009,0,0.925,0.877,0.979,0,0.953,0.924,0.979,0,0.953,0.891,1.003,0,SPOA0243,aldehyde dehydrogenase,SPO_RS21050,0,-0.042,-0.064062524,-0.014,-0.021039676,-0.014,-0.021039676
SPOA0244,0.926,0.87,0.986,0,0.994,0.917,1.052,0,0.95,0.921,0.975,0,0.944,0.896,0.99,0,SPOA0244,dihydrodipicolinate synthase family protein,SPO_RS21055,0,0.068,0.102233658,0.024,0.03691532,0.018,0.027774666
